Timestamp,Open,High,Low,Close,Volume,Open Interest
2025-06-06 14:20:00,49491.49,49528.02,49478.03,49527.36,1206572,0
2025-06-06 14:25:00,49527.36,49573.01,49521.72,49570.91,1000409,0
2025-06-06 14:30:00,49570.91,49588.19,49565.13,49585.5,1084998,0
2025-06-06 14:35:00,49585.5,49595.74,49577.15,49587.77,481091,0
2025-06-06 14:40:00,49587.77,49609.9,49587.7,49603.32,399578,0
2025-06-06 14:45:00,49603.32,49619.61,49591.05,49618.66,639566,0
2025-06-06 14:50:00,49618.66,49641.59,49616.02,49631.61,1233751,0
2025-06-06 14:55:00,49631.61,49651.81,49627.06,49649.88,848499,0
2025-06-06 15:00:00,49649.88,49686.45,49647.96,49678.41,1196306,0
2025-06-06 15:05:00,49678.41,49692.16,49674.77,49692.02,746533,0
2025-06-06 15:10:00,49692.02,49711.44,49690.13,49704.98,719735,0
2025-06-06 15:15:00,49704.98,49737.15,49701.66,49730.24,938934,0
2025-06-06 15:20:00,49730.24,49767.69,49729.0,49765.76,1327213,0
2025-06-06 15:25:00,49765.76,49766.01,49751.97,49763.66,1050203,0
2025-06-07 09:15:00,49763.66,49790.33,49751.76,49776.21,1125834,0
2025-06-07 09:20:00,49776.21,49785.49,49767.41,49769.64,452470,0
2025-06-07 09:25:00,49769.64,49789.09,49748.82,49750.47,1039325,0
2025-06-07 09:30:00,49750.47,49758.1,49731.61,49740.09,1000823,0
2025-06-07 09:35:00,49740.09,49744.45,49703.78,49707.7,1254725,0
2025-06-07 09:40:00,49707.7,49722.13,49693.5,49713.9,743139,0
2025-06-07 09:45:00,49713.9,49738.38,49707.32,49726.45,1517673,0
2025-06-07 09:50:00,49726.45,49732.39,49724.63,49726.31,969234,0
2025-06-07 09:55:00,49726.31,49747.64,49713.71,49745.97,857332,0
2025-06-07 10:00:00,49745.97,49761.88,49734.88,49759.09,848289,0
2025-06-07 10:05:00,49759.09,49761.67,49744.81,49754.54,834191,0
2025-06-07 10:10:00,49754.54,49760.0,49737.79,49743.51,1011420,0
2025-06-07 10:15:00,49743.51,49744.5,49729.84,49735.62,695427,0
2025-06-07 10:20:00,49735.62,49740.11,49712.52,49720.75,1122939,0
2025-06-07 10:25:00,49720.75,49738.99,49720.57,49727.76,969079,0
2025-06-07 10:30:00,49727.76,49734.85,49717.48,49734.75,656236,0
2025-06-07 10:35:00,49734.75,49744.6,49719.1,49737.33,1116574,0
2025-06-07 10:40:00,49737.33,49756.28,49733.44,49755.2,878457,0
2025-06-07 10:45:00,49755.2,49769.85,49738.62,49758.39,1298770,0
2025-06-07 10:50:00,49758.39,49761.61,49735.86,49745.66,640642,0
2025-06-07 10:55:00,49745.66,49750.82,49737.76,49740.43,1161925,0
2025-06-07 11:00:00,49740.43,49745.75,49729.27,49744.07,697907,0
2025-06-07 11:05:00,49744.07,49752.62,49735.12,49744.61,576169,0
2025-06-07 11:10:00,49744.61,49754.21,49737.14,49740.73,1077955,0
2025-06-07 11:15:00,49740.73,49743.45,49735.05,49737.09,942488,0
2025-06-07 11:20:00,49737.09,49737.65,49731.19,49735.99,1165162,0
2025-06-07 11:25:00,49735.99,49789.9,49733.7,49777.34,978687,0
2025-06-07 11:30:00,49777.34,49796.58,49771.95,49796.25,1447207,0
2025-06-07 11:35:00,49796.25,49812.11,49779.67,49804.1,1516419,0
2025-06-07 11:40:00,49804.1,49819.4,49795.48,49811.78,789150,0
2025-06-07 11:45:00,49811.78,49816.29,49809.78,49816.17,1347307,0
2025-06-07 11:50:00,49816.17,49823.06,49792.65,49792.71,1056171,0
2025-06-07 11:55:00,49792.71,49796.27,49749.37,49766.44,1325841,0
2025-06-07 12:00:00,49766.44,49766.82,49738.34,49739.18,1487172,0
2025-06-07 12:05:00,49739.18,49744.09,49726.67,49730.25,1426539,0
2025-06-07 12:10:00,49730.25,49738.73,49728.58,49736.01,558641,0
2025-06-07 12:15:00,49736.01,49755.79,49730.69,49743.35,1075294,0
2025-06-07 12:20:00,49743.35,49787.13,49742.62,49779.35,1719499,0
2025-06-07 12:25:00,49779.35,49810.53,49777.77,49805.61,1131892,0
2025-06-07 12:30:00,49805.61,49821.51,49804.98,49816.57,575384,0
2025-06-07 12:35:00,49816.57,49824.81,49814.96,49821.63,540777,0
2025-06-07 12:40:00,49821.63,49839.86,49816.49,49837.28,994087,0
2025-06-07 12:45:00,49837.28,49844.53,49816.57,49820.38,1453045,0
2025-06-07 12:50:00,49820.38,49824.91,49803.71,49807.51,1138700,0
2025-06-07 12:55:00,49807.51,49813.69,49798.92,49802.71,552282,0
2025-06-07 13:00:00,49802.71,49806.47,49773.53,49782.37,1224764,0
2025-06-07 13:05:00,49782.37,49799.16,49758.81,49771.1,1117415,0
2025-06-07 13:10:00,49771.1,49774.59,49751.74,49752.74,394198,0
2025-06-07 13:15:00,49752.74,49766.2,49748.7,49751.91,1082109,0
2025-06-07 13:20:00,49751.91,49767.76,49747.8,49766.6,390754,0
2025-06-07 13:25:00,49766.6,49780.55,49759.44,49779.75,1103714,0
2025-06-07 13:30:00,49779.75,49783.48,49770.9,49775.19,621290,0
2025-06-07 13:35:00,49775.19,49799.15,49770.5,49789.27,1647283,0
2025-06-07 13:40:00,49789.27,49809.83,49782.62,49809.14,940579,0
2025-06-07 13:45:00,49809.14,49815.82,49808.5,49815.55,1022809,0
2025-06-07 13:50:00,49815.55,49825.75,49810.88,49814.53,1279495,0
2025-06-07 13:55:00,49814.53,49815.87,49789.53,49795.33,1129409,0
2025-06-07 14:00:00,49795.33,49805.78,49781.86,49785.44,655906,0
2025-06-07 14:05:00,49785.44,49798.35,49781.36,49792.87,1131288,0
2025-06-07 14:10:00,49792.87,49799.18,49782.7,49788.18,837767,0
2025-06-07 14:15:00,49788.18,49792.18,49770.36,49778.13,1238881,0
2025-06-07 14:20:00,49778.13,49816.24,49770.84,49800.21,1131525,0
2025-06-07 14:25:00,49800.21,49805.71,49785.04,49789.5,736394,0
2025-06-07 14:30:00,49789.5,49790.52,49763.75,49772.35,1338372,0
2025-06-07 14:35:00,49772.35,49792.22,49752.3,49755.49,1105902,0
2025-06-07 14:40:00,49755.49,49767.56,49725.45,49733.37,1199715,0
2025-06-07 14:45:00,49733.37,49734.86,49701.26,49709.19,1559571,0
2025-06-07 14:50:00,49709.19,49715.68,49691.96,49715.0,734020,0
2025-06-07 14:55:00,49715.0,49735.17,49707.16,49726.59,580331,0
2025-06-07 15:00:00,49726.59,49741.34,49714.86,49734.16,1035474,0
2025-06-07 15:05:00,49734.16,49742.46,49721.06,49740.33,933154,0
2025-06-07 15:10:00,49740.33,49741.38,49733.67,49737.65,880489,0
2025-06-07 15:15:00,49737.65,49740.78,49734.68,49736.83,881224,0
2025-06-07 15:20:00,49736.83,49751.92,49733.46,49738.34,1007369,0
2025-06-07 15:25:00,49738.34,49746.48,49724.53,49739.68,414578,0
2025-06-08 09:15:00,49739.68,49746.28,49735.86,49743.62,1299478,0
2025-06-08 09:20:00,49743.62,49753.32,49731.49,49751.82,1271750,0
2025-06-08 09:25:00,49751.82,49773.27,49746.75,49769.56,1290883,0
2025-06-08 09:30:00,49769.56,49794.51,49764.52,49785.55,1011970,0
2025-06-08 09:35:00,49785.55,49800.11,49779.12,49799.78,1195566,0
2025-06-08 09:40:00,49799.78,49812.15,49798.52,49811.64,981688,0
2025-06-08 09:45:00,49811.64,49838.44,49808.26,49833.26,1111380,0
2025-06-08 09:50:00,49833.26,49859.03,49825.72,49850.42,474483,0
2025-06-08 09:55:00,49850.42,49863.16,49848.21,49856.73,1229959,0
2025-06-08 10:00:00,49856.73,49858.06,49850.85,49852.57,1222441,0
2025-06-08 10:05:00,49852.57,49862.62,49851.6,49858.64,1343469,0
2025-06-08 10:10:00,49858.64,49874.36,49854.86,49866.32,713048,0
2025-06-08 10:15:00,49866.32,49892.03,49864.66,49886.14,1146254,0
2025-06-08 10:20:00,49886.14,49894.24,49884.01,49890.33,1091630,0
2025-06-08 10:25:00,49890.33,49906.29,49886.79,49903.06,705307,0
2025-06-08 10:30:00,49903.06,49913.57,49891.43,49895.63,1579795,0
2025-06-08 10:35:00,49895.63,49921.17,49891.46,49911.82,1507565,0
2025-06-08 10:40:00,49911.82,49912.83,49900.27,49912.25,1082187,0
2025-06-08 10:45:00,49912.25,49913.4,49892.78,49901.76,1215288,0
2025-06-08 10:50:00,49901.76,49917.08,49895.22,49912.57,407239,0
2025-06-08 10:55:00,49912.57,49917.2,49903.65,49913.85,1142304,0
2025-06-08 11:00:00,49913.85,49920.04,49907.45,49910.64,1337464,0
2025-06-08 11:05:00,49910.64,49919.16,49907.08,49918.42,690609,0
2025-06-08 11:10:00,49918.42,49923.22,49915.71,49922.38,1150434,0
2025-06-08 11:15:00,49922.38,49925.31,49912.85,49916.03,156587,0
2025-06-08 11:20:00,49916.03,49947.31,49912.48,49929.78,1376363,0
2025-06-08 11:25:00,49929.78,49939.65,49923.49,49931.21,1315221,0
2025-06-08 11:30:00,49931.21,49937.71,49910.78,49911.1,742824,0
2025-06-08 11:35:00,49911.1,49916.95,49896.02,49901.01,1270196,0
2025-06-08 11:40:00,49901.01,49903.33,49875.38,49880.35,1491359,0
2025-06-08 11:45:00,49880.35,49889.58,49861.1,49861.29,746703,0
2025-06-08 11:50:00,49861.29,49865.9,49843.04,49850.38,1083018,0
2025-06-08 11:55:00,49850.38,49862.92,49832.98,49835.16,535214,0
2025-06-08 12:00:00,49835.16,49840.39,49819.33,49824.35,1654364,0
2025-06-08 12:05:00,49824.35,49825.76,49813.71,49823.93,805870,0
2025-06-08 12:10:00,49823.93,49833.85,49818.71,49827.95,659276,0
2025-06-08 12:15:00,49827.95,49831.32,49826.36,49827.3,811092,0
2025-06-08 12:20:00,49827.3,49828.66,49821.44,49825.67,1153708,0
2025-06-08 12:25:00,49825.67,49830.15,49823.19,49829.64,1258846,0
2025-06-08 12:30:00,49829.64,49831.41,49828.97,49829.57,1509358,0
2025-06-08 12:35:00,49829.57,49834.0,49804.88,49815.77,1134174,0
2025-06-08 12:40:00,49815.77,49834.9,49814.79,49832.09,913446,0
2025-06-08 12:45:00,49832.09,49839.61,49827.56,49838.16,943432,0
2025-06-08 12:50:00,49838.16,49848.02,49833.53,49843.61,619152,0
2025-06-08 12:55:00,49843.61,49854.25,49842.28,49851.11,1327050,0
2025-06-08 13:00:00,49851.11,49857.89,49849.36,49855.64,995181,0
2025-06-08 13:05:00,49855.64,49868.38,49849.71,49852.31,816899,0
2025-06-08 13:10:00,49852.31,49859.56,49844.22,49858.11,1365820,0
2025-06-08 13:15:00,49858.11,49866.51,49851.27,49860.12,1197751,0
2025-06-08 13:20:00,49860.12,49870.34,49843.92,49847.71,1058964,0
2025-06-08 13:25:00,49847.71,49865.47,49847.55,49864.55,886104,0
2025-06-08 13:30:00,49864.55,49879.84,49864.47,49877.1,825740,0
2025-06-08 13:35:00,49877.1,49883.78,49869.43,49883.38,589829,0
2025-06-08 13:40:00,49883.38,49908.06,49882.19,49893.09,905145,0
2025-06-08 13:45:00,49893.09,49915.05,49889.3,49912.21,976546,0
2025-06-08 13:50:00,49912.21,49924.19,49909.55,49919.95,1337629,0
2025-06-08 13:55:00,49919.95,49921.64,49906.78,49912.09,1237299,0
2025-06-08 14:00:00,49912.09,49938.21,49904.15,49933.82,810345,0
2025-06-08 14:05:00,49933.82,49951.36,49933.23,49948.49,736483,0
2025-06-08 14:10:00,49948.49,49969.67,49941.82,49962.63,1927906,0
2025-06-08 14:15:00,49962.63,49975.37,49959.79,49972.02,503900,0
2025-06-08 14:20:00,49972.02,49978.31,49960.75,49969.08,1531427,0
2025-06-08 14:25:00,49969.08,49975.31,49967.3,49973.12,968370,0
2025-06-08 14:30:00,49973.12,49987.06,49970.07,49986.88,1009961,0
2025-06-08 14:35:00,49986.88,49996.11,49975.5,49988.02,927252,0
2025-06-08 14:40:00,49988.02,49998.0,49987.82,49990.6,1029020,0
2025-06-08 14:45:00,49990.6,49995.86,49965.74,49968.08,1228715,0
2025-06-08 14:50:00,49968.08,49968.99,49944.94,49950.82,1319428,0
2025-06-08 14:55:00,49950.82,49953.51,49943.43,49947.05,1159190,0
2025-06-08 15:00:00,49947.05,49953.61,49946.29,49949.99,1260356,0
2025-06-08 15:05:00,49949.99,49957.98,49944.98,49953.46,775979,0
2025-06-08 15:10:00,49953.46,49962.34,49933.69,49935.17,577128,0
2025-06-08 15:15:00,49935.17,49939.61,49922.41,49924.02,902102,0
2025-06-08 15:20:00,49924.02,49945.02,49919.43,49939.0,1138293,0
2025-06-08 15:25:00,49939.0,49951.73,49933.76,49948.88,1108969,0
2025-06-09 09:15:00,49948.88,49955.91,49947.38,49955.16,1263166,0
2025-06-09 09:20:00,49955.16,49967.72,49949.51,49967.41,1081559,0
2025-06-09 09:25:00,49967.41,49974.37,49952.02,49973.02,870909,0
2025-06-09 09:30:00,49973.02,49990.7,49972.33,49983.25,1752503,0
2025-06-09 09:35:00,49983.25,49985.73,49977.68,49983.47,895640,0
2025-06-09 09:40:00,49983.47,49995.84,49981.24,49989.93,1410055,0
2025-06-09 09:45:00,49989.93,49995.48,49971.07,49993.16,1134408,0
2025-06-09 09:50:00,49993.16,49998.0,49980.29,49986.86,1312443,0
2025-06-09 09:55:00,49986.86,49987.75,49982.7,49983.14,1238052,0
2025-06-09 10:00:00,49983.14,49990.65,49971.77,49973.34,1229323,0
2025-06-09 10:05:00,49973.34,49984.11,49968.61,49978.46,802460,0
2025-06-09 10:10:00,49978.46,49985.04,49966.32,49975.4,1205321,0
2025-06-09 10:15:00,49975.4,49994.71,49955.78,49986.01,540292,0
2025-06-09 10:20:00,49986.01,49990.31,49975.37,49981.3,700285,0
2025-06-09 10:25:00,49981.3,49989.79,49976.54,49978.88,1027621,0
2025-06-09 10:30:00,49978.88,49991.46,49974.67,49987.92,933186,0
2025-06-09 10:35:00,49987.92,50024.35,49974.93,50022.71,873235,0
2025-06-09 10:40:00,50022.71,50022.83,50009.21,50010.06,922716,0
2025-06-09 10:45:00,50010.06,50041.72,50005.0,50037.89,859825,0
2025-06-09 10:50:00,50037.89,50038.15,50032.64,50033.84,463335,0
2025-06-09 10:55:00,50033.84,50033.94,50031.75,50033.25,758936,0
2025-06-09 11:00:00,50033.25,50034.49,50027.88,50028.52,1205130,0
2025-06-09 11:05:00,50028.52,50047.4,50025.33,50045.35,1215452,0
2025-06-09 11:10:00,50045.35,50064.04,50039.83,50061.01,1372206,0
2025-06-09 11:15:00,50061.01,50098.29,50054.97,50085.89,1128538,0
2025-06-09 11:20:00,50085.89,50095.88,50081.36,50095.2,600891,0
2025-06-09 11:25:00,50095.2,50107.12,50094.6,50101.76,794573,0
2025-06-09 11:30:00,50101.76,50103.39,50089.94,50090.99,1227615,0
2025-06-09 11:35:00,50090.99,50123.66,50087.61,50121.73,830435,0
2025-06-09 11:40:00,50121.73,50132.77,50107.96,50114.4,723480,0
2025-06-09 11:45:00,50114.4,50115.58,50108.1,50114.96,911296,0
2025-06-09 11:50:00,50114.96,50140.81,50105.23,50135.18,1383914,0
2025-06-09 11:55:00,50135.18,50154.37,50124.15,50150.04,850919,0
2025-06-09 12:00:00,50150.04,50164.06,50142.81,50155.93,1004086,0
2025-06-09 12:05:00,50155.93,50186.37,50148.72,50169.76,714403,0
2025-06-09 12:10:00,50169.76,50182.51,50162.19,50180.79,1220402,0
2025-06-09 12:15:00,50180.79,50186.26,50152.35,50153.31,1078876,0
2025-06-09 12:20:00,50153.31,50161.55,50149.07,50156.04,949373,0
2025-06-09 12:25:00,50156.04,50159.22,50131.0,50133.9,783565,0
2025-06-09 12:30:00,50133.9,50146.45,50133.02,50140.11,111908,0
2025-06-09 12:35:00,50140.11,50153.27,50122.96,50126.77,471470,0
2025-06-09 12:40:00,50126.77,50143.7,50119.06,50143.6,1167258,0
2025-06-09 12:45:00,50143.6,50159.68,50138.74,50157.14,1750941,0
2025-06-09 12:50:00,50157.14,50188.04,50154.03,50177.01,1441788,0
2025-06-09 12:55:00,50177.01,50204.67,50168.89,50201.7,1401737,0
2025-06-09 13:00:00,50201.7,50251.93,50198.16,50246.69,1133151,0
2025-06-09 13:05:00,50246.69,50260.25,50227.42,50254.04,906321,0
2025-06-09 13:10:00,50254.04,50267.41,50240.54,50263.97,1053642,0
2025-06-09 13:15:00,50263.97,50289.22,50258.2,50287.4,1200919,0
2025-06-09 13:20:00,50287.4,50315.68,50283.93,50315.29,1249350,0
2025-06-09 13:25:00,50315.29,50324.0,50299.7,50321.17,948315,0
2025-06-09 13:30:00,50321.17,50340.21,50313.22,50331.43,1054815,0
2025-06-09 13:35:00,50331.43,50335.04,50288.2,50303.68,1579732,0
2025-06-09 13:40:00,50303.68,50310.66,50295.75,50302.05,542432,0
2025-06-09 13:45:00,50302.05,50308.44,50298.62,50308.21,1056223,0
2025-06-09 13:50:00,50308.21,50357.12,50300.89,50351.3,1468617,0
2025-06-09 13:55:00,50351.3,50386.97,50336.96,50385.65,1115167,0
2025-06-09 14:00:00,50385.65,50415.26,50384.42,50408.49,906710,0
2025-06-09 14:05:00,50408.49,50443.33,50403.95,50438.1,1334499,0
2025-06-09 14:10:00,50438.1,50449.29,50429.83,50447.92,393155,0
2025-06-09 14:15:00,50447.92,50457.66,50439.48,50455.4,1508823,0
2025-06-09 14:20:00,50455.4,50489.07,50452.94,50482.11,1277656,0
2025-06-09 14:25:00,50482.11,50537.37,50474.3,50527.05,1108352,0
2025-06-09 14:30:00,50527.05,50534.4,50519.37,50528.9,937713,0
2025-06-09 14:35:00,50528.9,50541.81,50526.42,50530.7,277211,0
2025-06-09 14:40:00,50530.7,50546.0,50530.4,50541.12,1026105,0
2025-06-09 14:45:00,50541.12,50548.36,50530.43,50542.84,853513,0
2025-06-09 14:50:00,50542.84,50560.04,50531.62,50555.75,1265119,0
2025-06-09 14:55:00,50555.75,50577.9,50542.08,50577.59,1320954,0
2025-06-09 15:00:00,50577.59,50579.74,50556.63,50562.82,725864,0
2025-06-09 15:05:00,50562.82,50564.1,50551.41,50555.9,1211210,0
2025-06-09 15:10:00,50555.9,50562.74,50548.92,50550.89,815817,0
2025-06-09 15:15:00,50550.89,50562.38,50538.46,50540.49,945618,0
2025-06-09 15:20:00,50540.49,50544.22,50501.44,50507.73,1636498,0
2025-06-09 15:25:00,50507.73,50517.78,50470.98,50478.72,1552077,0
2025-06-10 09:15:00,50478.72,50493.54,50462.99,50474.85,935136,0
2025-06-10 09:20:00,50474.85,50491.93,50474.2,50489.16,1411678,0
2025-06-10 09:25:00,50489.16,50518.78,50489.05,50515.1,1676363,0
2025-06-10 09:30:00,50515.1,50521.65,50491.24,50497.73,1117620,0
2025-06-10 09:35:00,50497.73,50503.83,50479.56,50485.82,1142448,0
2025-06-10 09:40:00,50485.82,50491.89,50485.38,50491.06,1197538,0
2025-06-10 09:45:00,50491.06,50495.77,50470.3,50475.52,1858784,0
2025-06-10 09:50:00,50475.52,50478.44,50457.48,50462.38,1311463,0
2025-06-10 09:55:00,50462.38,50464.94,50444.36,50447.8,824592,0
2025-06-10 10:00:00,50447.8,50448.37,50428.11,50434.46,885338,0
2025-06-10 10:05:00,50434.46,50446.67,50395.16,50403.18,762441,0
2025-06-10 10:10:00,50403.18,50410.75,50384.44,50388.92,839070,0
2025-06-10 10:15:00,50388.92,50397.35,50371.06,50375.27,1073073,0
2025-06-10 10:20:00,50375.27,50378.03,50359.43,50361.52,1244026,0
2025-06-10 10:25:00,50361.52,50361.75,50329.11,50342.05,1160874,0
2025-06-10 10:30:00,50342.05,50344.2,50330.48,50342.42,737488,0
2025-06-10 10:35:00,50342.42,50342.65,50340.17,50340.81,973736,0
2025-06-10 10:40:00,50340.81,50346.21,50328.53,50337.31,1016859,0
2025-06-10 10:45:00,50337.31,50346.82,50332.43,50342.35,796606,0
2025-06-10 10:50:00,50342.35,50367.11,50341.57,50353.03,395664,0
2025-06-10 10:55:00,50353.03,50360.88,50340.73,50344.25,1118579,0
2025-06-10 11:00:00,50344.25,50353.52,50336.49,50350.44,1306754,0
2025-06-10 11:05:00,50350.44,50369.19,50344.67,50366.9,990178,0
2025-06-10 11:10:00,50366.9,50377.77,50357.51,50358.88,1281548,0
2025-06-10 11:15:00,50358.88,50362.62,50353.92,50353.98,1455286,0
2025-06-10 11:20:00,50353.98,50366.27,50352.61,50355.36,1541586,0
2025-06-10 11:25:00,50355.36,50366.83,50336.46,50348.52,1238961,0
2025-06-10 11:30:00,50348.52,50350.88,50334.55,50341.44,872775,0
2025-06-10 11:35:00,50341.44,50353.29,50339.88,50349.83,1085607,0
2025-06-10 11:40:00,50349.83,50356.49,50339.72,50345.23,536429,0
2025-06-10 11:45:00,50345.23,50351.46,50342.17,50347.44,1133358,0
2025-06-10 11:50:00,50347.44,50352.46,50339.15,50339.44,893874,0
2025-06-10 11:55:00,50339.44,50352.31,50317.94,50328.99,1202155,0
2025-06-10 12:00:00,50328.99,50329.68,50297.76,50300.52,516857,0
2025-06-10 12:05:00,50300.52,50302.94,50280.52,50293.89,1285029,0
2025-06-10 12:10:00,50293.89,50315.54,50291.6,50306.04,1074590,0
2025-06-10 12:15:00,50306.04,50332.25,50298.82,50321.53,794987,0
2025-06-10 12:20:00,50321.53,50326.3,50310.01,50323.5,1150646,0
2025-06-10 12:25:00,50323.5,50352.56,50314.11,50348.48,1179777,0
2025-06-10 12:30:00,50348.48,50351.75,50343.28,50349.32,715079,0
2025-06-10 12:35:00,50349.32,50369.94,50343.01,50361.2,1349768,0
2025-06-10 12:40:00,50361.2,50363.36,50355.66,50358.59,1311351,0
2025-06-10 12:45:00,50358.59,50367.57,50352.55,50354.52,1207597,0
2025-06-10 12:50:00,50354.52,50368.27,50335.42,50338.42,1294414,0
2025-06-10 12:55:00,50338.42,50343.66,50301.55,50309.43,1230989,0
2025-06-10 13:00:00,50309.43,50316.05,50269.87,50273.33,1603885,0
2025-06-10 13:05:00,50273.33,50274.64,50251.21,50258.72,803819,0
2025-06-10 13:10:00,50258.72,50259.97,50232.68,50237.95,704598,0
2025-06-10 13:15:00,50237.95,50243.2,50203.19,50207.03,1036903,0
2025-06-10 13:20:00,50207.03,50211.36,50171.13,50171.18,1458387,0
2025-06-10 13:25:00,50171.18,50181.74,50143.56,50147.92,911368,0
2025-06-10 13:30:00,50147.92,50158.57,50144.4,50157.22,999968,0
2025-06-10 13:35:00,50157.22,50181.66,50152.02,50172.32,1062740,0
2025-06-10 13:40:00,50172.32,50179.05,50171.96,50172.77,1003858,0
2025-06-10 13:45:00,50172.77,50190.63,50170.67,50182.94,986662,0
2025-06-10 13:50:00,50182.94,50193.2,50179.19,50189.47,1006307,0
2025-06-10 13:55:00,50189.47,50195.57,50165.07,50174.29,1029005,0
2025-06-10 14:00:00,50174.29,50190.19,50172.43,50186.92,1780963,0
2025-06-10 14:05:00,50186.92,50199.01,50163.94,50172.14,825873,0
2025-06-10 14:10:00,50172.14,50175.87,50162.0,50163.71,756986,0
2025-06-10 14:15:00,50163.71,50166.57,50148.41,50154.84,834323,0
2025-06-10 14:20:00,50154.84,50163.94,50141.03,50143.72,1091204,0
2025-06-10 14:25:00,50143.72,50145.45,50131.26,50131.38,864969,0
2025-06-10 14:30:00,50131.38,50141.78,50128.43,50132.63,1151808,0
2025-06-10 14:35:00,50132.63,50134.96,50115.45,50125.42,1188649,0
2025-06-10 14:40:00,50125.42,50128.32,50088.7,50096.56,1077852,0
2025-06-10 14:45:00,50096.56,50101.95,50087.1,50097.56,1047341,0
2025-06-10 14:50:00,50097.56,50099.08,50062.76,50070.96,560062,0
2025-06-10 14:55:00,50070.96,50077.53,50043.13,50043.54,1027388,0
2025-06-10 15:00:00,50043.54,50056.12,50040.38,50050.04,1076190,0
2025-06-10 15:05:00,50050.04,50057.69,50044.58,50052.2,677211,0
2025-06-10 15:10:00,50052.2,50066.47,50050.86,50058.92,980707,0
2025-06-10 15:15:00,50058.92,50079.45,50056.99,50061.23,977537,0
2025-06-10 15:20:00,50061.23,50065.73,50056.21,50056.69,680626,0
2025-06-10 15:25:00,50056.69,50057.12,50048.55,50049.28,1085605,0
2025-06-11 09:15:00,50049.28,50061.42,50041.09,50055.33,1084116,0
2025-06-11 09:20:00,50055.33,50059.3,50051.05,50057.54,960222,0
2025-06-11 09:25:00,50057.54,50087.7,50052.02,50081.73,730339,0
2025-06-11 09:30:00,50081.73,50112.51,50081.61,50110.33,1022166,0
2025-06-11 09:35:00,50110.33,50115.9,50098.72,50114.79,1439945,0
2025-06-11 09:40:00,50114.79,50117.85,50110.16,50114.09,470614,0
2025-06-11 09:45:00,50114.09,50135.26,50109.15,50129.78,937494,0
2025-06-11 09:50:00,50129.78,50141.9,50127.93,50138.36,924826,0
2025-06-11 09:55:00,50138.36,50138.9,50126.35,50131.45,675286,0
2025-06-11 10:00:00,50131.45,50143.56,50127.91,50141.99,1314303,0
2025-06-11 10:05:00,50141.99,50151.94,50139.47,50144.3,1278295,0
2025-06-11 10:10:00,50144.3,50149.28,50135.7,50146.0,1534264,0
2025-06-11 10:15:00,50146.0,50164.09,50141.43,50160.46,1245311,0
2025-06-11 10:20:00,50160.46,50168.77,50158.44,50168.0,1828137,0
2025-06-11 10:25:00,50168.0,50183.57,50165.8,50181.37,763606,0
2025-06-11 10:30:00,50181.37,50208.29,50179.01,50205.17,1438752,0
2025-06-11 10:35:00,50205.17,50221.43,50205.12,50220.99,1062162,0
2025-06-11 10:40:00,50220.99,50227.85,50214.0,50225.73,991154,0
2025-06-11 10:45:00,50225.73,50228.17,50220.53,50225.73,1202687,0
2025-06-11 10:50:00,50225.73,50238.47,50223.02,50237.26,864577,0
2025-06-11 10:55:00,50237.26,50248.5,50233.13,50243.92,738757,0
2025-06-11 11:00:00,50243.92,50244.44,50235.59,50243.74,426225,0
2025-06-11 11:05:00,50243.74,50259.06,50240.75,50252.56,934775,0
2025-06-11 11:10:00,50252.56,50259.55,50252.53,50257.03,861768,0
2025-06-11 11:15:00,50257.03,50260.72,50247.02,50250.57,1285260,0
2025-06-11 11:20:00,50250.57,50251.98,50237.45,50240.64,740308,0
2025-06-11 11:25:00,50240.64,50245.03,50231.94,50244.48,1596545,0
2025-06-11 11:30:00,50244.48,50256.26,50231.63,50235.95,1336833,0
2025-06-11 11:35:00,50235.95,50253.93,50233.62,50249.22,1034102,0
2025-06-11 11:40:00,50249.22,50265.1,50243.57,50264.01,1096573,0
2025-06-11 11:45:00,50264.01,50277.54,50261.27,50272.36,1261284,0
2025-06-11 11:50:00,50272.36,50279.34,50269.68,50274.41,823979,0
2025-06-11 11:55:00,50274.41,50293.19,50273.67,50288.58,1500147,0
2025-06-11 12:00:00,50288.58,50312.44,50284.7,50311.29,1586148,0
2025-06-11 12:05:00,50311.29,50323.22,50309.69,50322.63,789745,0
2025-06-11 12:10:00,50322.63,50325.61,50314.12,50317.82,1941875,0
2025-06-11 12:15:00,50317.82,50323.76,50310.19,50312.6,1484915,0
2025-06-11 12:20:00,50312.6,50320.84,50303.89,50318.14,824448,0
2025-06-11 12:25:00,50318.14,50327.09,50315.07,50315.62,339754,0
2025-06-11 12:30:00,50315.62,50318.16,50304.81,50308.73,1153343,0
2025-06-11 12:35:00,50308.73,50320.36,50305.18,50316.14,1379253,0
2025-06-11 12:40:00,50316.14,50325.64,50313.72,50324.2,1082839,0
2025-06-11 12:45:00,50324.2,50330.28,50320.34,50328.71,1148991,0
2025-06-11 12:50:00,50328.71,50338.31,50325.58,50335.18,669247,0
2025-06-11 12:55:00,50335.18,50352.65,50331.1,50352.28,1328070,0
2025-06-11 13:00:00,50352.28,50364.14,50347.46,50357.5,864957,0
2025-06-11 13:05:00,50357.5,50361.37,50352.1,50361.18,1024400,0
2025-06-11 13:10:00,50361.18,50363.74,50354.71,50357.0,1587236,0
